time,1D_Max,1D_Min,CallWall,CallWall_0DTE,G1,G10,G2,G3,G4,G5,G6,G7,G8,G9,GammaWall_0DTE,HVL,HVL_0DTE,PutWall,PutWall_0DTE
1758681285,114460.02,110039.98,120000.0,117500.0,112000.0,116000.0,110500.0,111000.0,111750.0,113250.0,114500.0,110000.0,108000.0,109000.0,117500.0,111500.0,115000.0,112500.0,107000.0
