time,1D_Max,1D_Min,CallWall,CallWall_0DTE,G1,G10,G2,G3,G4,G5,G6,G7,G8,G9,GammaWall_0DTE,HVL,HVL_0DTE,PutWall,PutWall_0DTE
1758680839,669.18,657.24,670.0,668.0,660.0,672.0,665.0,663.0,664.0,669.0,675.0,655.0,674.0,652.0,668.0,662.0,666.0,650.0,658.0
